"Year","Domain","Category","visits","desktop visits","mobile visits","desktop share","mobile share","direct","paid","referral","search","social","unknown channel","bounce rate","desktop bounce rate","mobile bounce rate","pages per visit","desktop pages per visit","mobile pages per visit","time on site","desktop time on site","mobile time on site","Ticker"
2020,"spanx.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1047036.75,343815.916666666,703220.833333333,0.325447563333345,0.674552436666654,548660.833333333,92727.4166666666,134230.416666666,230408.75,41008.75,0,0.478316511707678,0.354857135283236,0.537047422977224,4.18609299152105,5.32788923360881,3.64095737874128,410.583333333333,388.416666666666,421.166666666666,"CSJWAR"
2020,"ericdress.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1034923,91277.5833333333,943645.416666666,0.0867466420932905,0.913253357906709,432614.833333333,211271.666666666,280000.166666666,102985.583333333,8050.58333333333,0,0.606031572441955,0.400790209925708,0.626287150527231,3.14137738672429,4.48321161789614,3.0046255108989,457.75,408.333333333333,460.833333333333,"CSJWAR"
2020,"bulkapothecary.com","Personal Care and Beauty Products Retailer",1030208.08333333,345692.666666666,684515.416666666,0.328701031091408,0.671298968908591,589889.083333333,164070.833333333,82578.6666666666,179777.833333333,13891.25,0,0.471362398550268,0.317476695034597,0.545474933873689,5.16242376695731,6.30618245731277,4.67172792191653,626.5,630.666666666666,626.416666666666,"PCBPR"
2020,"stacksocial.com","Electronics and Technology Retailer",1019808.41666666,524308.166666666,495500.25,0.511124047822026,0.488875952177973,456831.416666666,22290.9166666666,330956.25,181090.916666666,28639.4166666666,0,0.546307297598023,0.429704452554459,0.667975180619321,3.06686689034297,3.84421534140547,2.27028867168564,464.166666666666,470.75,455.583333333333,"ETR"
2020,"sharperimage.com","Home Improvement and Cleaning Products Retailer",1019595.25,277026.5,742568.75,0.252214722088313,0.747785277911686,572987.833333333,172527.916666666,87040.75,159398.916666666,27639.75,0,0.616261855747202,0.507288118889391,0.642256089763373,2.83952714146655,3.52455188424713,2.69084498928184,431,383.25,437.666666666666,"HICPR"
2020,"lovesac.com","Home Improvement and Cleaning Products Retailer",1011543.5,307853.083333333,703690.416666666,0.304317700831182,0.695682299168817,565744.333333333,124734.333333333,37727.9166666666,263537.666666666,19799.5,0,0.430051816204922,0.252900078146922,0.508275838224162,3.72138784449704,5.31081066518285,3.00941195336165,398.416666666666,416.916666666666,387.416666666666,"HICPR"
2020,"tirebuyer.com","Autoparts and Automobile Retailer",1006675,221606.416666666,785068.583333333,0.220712276380934,0.779287723619065,560296,70535.3333333333,60633.0833333333,307636.833333333,7573.41666666666,0,0.584398996172717,0.45243638443783,0.624885284131633,2.74598452956254,3.68129402197714,2.45801621373958,538.75,645.083333333333,509.916666666666,"AAR"
2020,"thereformation.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1003253.5,521309.833333333,481943.666666666,0.515031728798318,0.484968271201681,454728.166666666,58672.4166666666,209061.75,245940.583333333,34850.3333333333,0,0.412952448838494,0.23449099864696,0.603993581391368,4.39815353294799,5.37807374437173,3.31281808713803,407.916666666666,388.083333333333,427,"CSJWAR"
2020,"turtlebeach.com","Electronics and Technology Retailer",996304.583333333,330525,665779.583333333,0.330459355651855,0.669540644348144,427998.75,64698.8333333333,63622.0833333333,423892.916666666,16092.1666666666,0,0.573126232153834,0.506408114287271,0.605985553271122,2.40064118415987,2.65015413306979,2.27425187804514,415,262.166666666666,490.5,"ETR"
2020,"aritzia.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",993629.25,631157.083333333,362472.166666666,0.629437860446688,0.370562139553311,563853.083333333,557.416666666666,43685.75,346310.583333333,39222.5833333333,0,0.294523757134391,0.187690159847868,0.473982918109479,7.65203226233799,9.30220248762462,4.89418192454625,562.083333333333,546.583333333333,584.583333333333,"CSJWAR"
2020,"propertyroom.com","General",988266.25,278577.666666666,709688.583333333,0.280760586581739,0.71923941341826,694289.333333333,11365.3333333333,39573.1666666666,229136.833333333,13901.75,0,0.385067436762571,0.29685826577224,0.421877061949787,12.4317227227055,10.2953627085487,13.2508140060522,704.166666666666,533.583333333333,774.166666666666,"G"
2020,"eloquii.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",983901.666666666,188329.916666666,795571.75,0.191709539449358,0.808290460550641,680534.75,47145.6666666666,67364,159119.166666666,29737.9166666666,0,0.387749528080517,0.242381102866245,0.421548668908886,7.03000652239499,8.87569333211025,6.55553497490126,582.416666666666,479.583333333333,605.333333333333,"CSJWAR"
2020,"dbrand.com","Electronics and Technology Retailer",982482.75,502930.166666666,479552.583333333,0.508408467645158,0.491591532354841,477267.583333333,50255.8333333333,29020.75,320743.666666666,105194.916666666,0,0.400692861162355,0.302661124261086,0.500551342513166,4.07455814674906,3.88088316458461,4.27561918248564,335.25,254.666666666666,418.5,"ETR"
2020,"sunbasket.com","Foods,Beverages and Groceries Retailer",968959.75,353980.166666666,614979.583333333,0.363339409803113,0.636660590196886,604164.666666666,32026.8333333333,111929.25,190572.166666666,30267.0833333333,0,0.371445660577955,0.181459525911586,0.481085093491552,4.17177089307949,5.21695036818295,3.54426364433494,372,310.75,404,"FBGR"
2020,"cavenders.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",967911,170176.75,797734.25,0.172292692408421,0.827707307591578,570366.833333333,166833.25,32254.5833333333,186734.833333333,11721.5833333333,0,0.349292986249656,0.232327781166051,0.372636764480548,6.19875497983377,9.02895468314782,5.584212568146,503.583333333333,450.916666666666,513.25,"CSJWAR"
2020,"musicgoround.com","Music Products and Services Retailer",964923.916666666,187340.916666666,777583,0.192589813598808,0.807410186401191,541262.25,149753.333333333,124694.916666666,137995.583333333,11217.75,0,0.646350055348922,0.721714910928312,0.627474754898892,2.3815453029456,2.43497085117826,2.39131925077348,554.083333333333,714.083333333333,516.833333333333,"MPSR"
2020,"fishusa.com","Weapons, Industrial Tools and Equipment Retailer",961303,132379.833333333,828923.166666666,0.136515710979465,0.863484289020534,601708.333333333,94798.1666666666,58812.9166666666,183425.333333333,22557.5,0,0.57273833369929,0.683828436288336,0.555061940511739,2.79519576672191,2.79475458347974,2.81828989001801,503.333333333333,624.583333333333,485.166666666666,"WITER"
2020,"belkin.com","Electronics and Technology Retailer",959477.5,390343.666666666,569133.833333333,0.406799261917475,0.593200738082524,444616.083333333,9263.66666666666,80644.5,418198,6755.16666666666,0,0.549468668377597,0.517841828794266,0.571094686343626,2.74096006810294,2.9444990756417,2.60237124873734,430.166666666666,307.333333333333,513.666666666666,"ETR"
2020,"globalgolf.com","Fitness & Sports Products and Services Retailer",958258.916666666,259223.5,699035.416666666,0.265220697464851,0.734779302535148,569325.166666666,64696.3333333333,148416.083333333,167390.166666666,8431.16666666666,0,0.400202115715626,0.216618754373081,0.46857464517012,6.5096724737857,11.3950679305543,4.75903150875051,458.083333333333,524.583333333333,431.416666666666,"FSPSR"
2020,"untilgone.com","General",949611.166666666,190566.75,759044.416666666,0.197216612347941,0.802783387652058,701904,7367.33333333333,35142,201317.916666666,3879.91666666666,0,0.55061410430536,0.504838017398797,0.56043870137333,2.6757463411281,2.9423792553269,2.58889201122312,377.666666666666,362.583333333333,377.5,"G"
2020,"newark.com","Electronics and Technology Retailer",947754.5,590254.75,357499.75,0.623224870327322,0.376775129672677,372720.5,73981.6666666666,124585.416666666,372501.833333333,3965.25,0,0.575948877458668,0.560363355757618,0.604664330416102,3.44802121854659,3.83125840207296,2.77781725825998,1320.66666666666,1820.33333333333,437.416666666666,"ETR"
2020,"thecompanystore.com","Home Improvement and Cleaning Products Retailer",944898,290980.916666666,653917.083333333,0.30111269353359,0.698887306466409,559258.75,150738.666666666,44519.6666666666,167624.666666666,22756.3333333333,0,0.529199908381771,0.348999772129862,0.603667672726389,3.91041389672726,5.35959930042203,3.29392973639194,494.583333333333,377.916666666666,539.666666666666,"HICPR"
2020,"hannaandersson.com","Baby Products Retailers",939940.416666666,371867.75,568072.666666666,0.388281148686203,0.611718851313797,586123.833333333,74900.5833333333,57397.1666666666,189119.833333333,32398.8333333333,0,0.369787780825431,0.24067461174021,0.45101968573164,5.87880038550304,8.30469125557962,4.36889394512622,513.666666666666,585.333333333333,468.666666666666,"BPR"
2020,"lacoste.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",933136.833333333,374639.5,558497.333333333,0.39135360949416,0.608646390505839,544069.583333333,114025.833333333,42518.8333333333,219992.916666666,12529.5833333333,0,0.386741407586856,0.248881741727953,0.475819298057188,6.49733729514527,8.49202498416995,5.1606658836673,503.5,449.666666666666,534.416666666666,"CSJWAR"
2020,"francescas.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",929282.083333333,390002.75,539279.333333333,0.416963541361342,0.583036458638657,521729.916666666,63751.1666666666,72172.4166666666,260317.666666666,11310.75,0,0.320955214840952,0.154536225663563,0.440148505437151,7.7169806667839,10.9858820704586,5.37175964035445,520,542.833333333333,504.333333333333,"CSJWAR"
2020,"getfpv.com","Electronics and Technology Retailer",926990.166666666,357924.583333333,569065.583333333,0.375293244525742,0.624706755474257,473398.25,52747.1666666666,118994.083333333,242125.333333333,39725.3333333333,0,0.445016506172297,0.348388733630948,0.499341302171045,4.70241108055631,5.72269243803344,4.06762488195493,606.5,543.833333333333,629.5,"ETR"
2020,"brighton.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",924992.833333333,135622.5,789370.333333333,0.141635195163893,0.858364804836106,649696.75,75736.9166666666,57035.5,123883.416666666,18640.3333333333,0,0.432088372610032,0.229525976594176,0.464152484853158,5.96470502529269,12.0682540447594,5.05596793927913,512.583333333333,530.916666666666,509.833333333333,"CSJWAR"
2020,"4wd.com","Autoparts and Automobile Retailer",921792.333333333,157809.666666666,763982.666666666,0.16841288974012,0.831587110259879,533059.75,108597.5,49335,227732.583333333,3067,0,0.598082630635575,0.380267829522176,0.63976098644877,3.07567016980458,4.1771657692011,2.85036726882406,427.75,368.833333333333,437.583333333333,"AAR"
2020,"bareminerals.com","Personal Care and Beauty Products Retailer",920097.5,193827.083333333,726270.416666666,0.209920069255147,0.790079930744851,525377.75,75989.6666666666,87127,223504.25,8099.16666666666,0,0.430334007804773,0.28519607292427,0.468315215957171,3.81324018434032,5.25489954500016,3.42748058693204,461.416666666666,413.5,472.416666666666,"PCBPR"
2020,"shoesforcrews.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",917723.5,145796,771927.5,0.158789857233454,0.841210142766545,547902.083333333,102772.416666666,77778.5833333333,174010.75,15259.4166666666,0,0.425979711422243,0.260403840722026,0.457272995339652,4.77083188252878,6.49210650842674,4.45004451546419,500.333333333333,384.75,521.333333333333,"CSJWAR"
2020,"woodlanddirect.com","Home Improvement and Cleaning Products Retailer",903653.75,224952.083333333,678701.666666666,0.249980633112089,0.75001936688791,412717.666666666,171373.25,151796.166666666,158078.666666666,9687.75,0,0.531866418080815,0.331602590120544,0.599225244472426,2.87998862211532,4.19109919976229,2.43740383761016,323.166666666666,264.833333333333,344.25,"HICPR"
2020,"colemanfurniture.com","Home Improvement and Cleaning Products Retailer",898689.666666666,217728.75,680960.916666666,0.24076405522406,0.759235944775939,557164.166666666,167745.25,28893.8333333333,139521.083333333,5365.16666666666,0,0.543273780232814,0.356845790917632,0.603252164954078,2.95052348640586,5.3133099973693,2.16127876919523,464.666666666666,634.916666666666,405.5,"HICPR"
2020,"rushordertees.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",896907.833333333,521058.75,375849.083333333,0.580977701308897,0.419022298691102,407191.416666666,125056.166666666,25499.4166666666,335269.833333333,3890.83333333333,0,0.332305441992738,0.23716942838645,0.472570848865514,4.68410301515442,5.32336716244246,3.73277788288448,468.166666666666,432.583333333333,516.75,"CSJWAR"
2020,"zgallerie.com","Home Improvement and Cleaning Products Retailer",893890.583333333,265106.416666666,628784.166666666,0.296928390470433,0.703071609529566,496424.583333333,83154.75,74277.5,221448.416666666,18585.0833333333,0,0.357894721179646,0.273934149758777,0.395265767718552,4.58672718867595,5.79097476600183,4.06735639884704,358.75,351.916666666666,359,"HICPR"
2020,"honest.com","Baby Products Retailers",888019.25,286008.333333333,602010.916666666,0.318699593667198,0.681300406332801,491828.25,105994.75,74213.0833333333,189464.75,26518.1666666666,0,0.48235123912766,0.274654957632673,0.577601892845517,4.01292136628356,5.94931775110218,3.10134816855052,393.416666666666,406.583333333333,386,"BPR"
2020,"powells.com","Media, Education and Entertainment Products Retailer",886233.166666666,432287.166666666,453946,0.488812818872067,0.511187181127932,441364,9629.5,68360.25,348967.5,17912,0,0.420211883287839,0.359134730053837,0.480407326723345,4.58230704906351,5.49232043844004,3.7149326280804,447.416666666666,514.5,383.5,"MEEPR"
2020,"dailyburn.com","Fitness & Sports Products and Services Retailer",882881.75,418110.333333333,464771.416666666,0.469936028452941,0.530063971547058,454295,30620.25,44958.9166666666,343446.916666666,9560.66666666666,0,0.591727521794153,0.542168278470919,0.651178169342012,2.06377166773555,1.98213366066151,2.11146248772513,333.916666666666,216.5,441.583333333333,"FSPSR"
2020,"leatherman.com","Weapons, Industrial Tools and Equipment Retailer",880676.75,288494.666666666,592182.083333333,0.326976890668418,0.673023109331582,465716.75,74170.5,60003.9166666666,268403.25,12382.25,0,0.441958062278262,0.306746468394996,0.508234865501819,4.0008137003211,5.06962884547203,3.47765492834914,488.833333333333,414,528.916666666666,"WITER"
2020,"roomandboard.com","Home Improvement and Cleaning Products Retailer",879405,439881.166666666,439523.833333333,0.496334786066937,0.503665213933062,435618.583333333,89941.0833333333,53323.5,263667.416666666,36854.6666666666,0,0.395172476967801,0.263970713678832,0.525636553996689,4.47507499937533,4.9131421928944,4.01128889823513,443.166666666666,396.083333333333,486.083333333333,"HICPR"
2020,"saberforge.com","Weapons, Industrial Tools and Equipment Retailer",869154,140675.25,728478.75,0.166532837338437,0.833467162661562,538362.333333333,8815.83333333333,58222.5833333333,245505,18248.25,0,0.335754791993549,0.187271892760896,0.366981290001906,9.42427095721717,10.0455415167466,9.22260986658823,790.833333333333,573.833333333333,828.916666666666,"WITER"
2020,"scrubsandbeyond.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",866578.333333333,219462.583333333,647115.75,0.244659725438819,0.75534027456118,519415.083333333,82107.1666666666,42910,213928,8217.91666666666,0,0.432754322640899,0.320042912731176,0.474879506132671,5.54480065829478,6.97807123831598,4.94253051944088,579.416666666666,546.25,575.333333333333,"CSJWAR"
2020,"flexshopper.com","Electronics and Technology Retailer",864174.75,179529.25,684645.5,0.207230307342202,0.792769692657798,539555.166666666,101498.583333333,29265.5833333333,183980.583333333,9875.08333333333,0,0.357874397582319,0.253052446895729,0.386158637051736,5.3228928106243,5.72017079321042,5.21314768896409,529.083333333333,564.166666666666,524.916666666666,"ETR"
2020,"solidsignal.com","Electronics and Technology Retailer",863226.833333333,160306.333333333,702920.5,0.184575397093945,0.815424602906054,438133.75,82307.8333333333,83432.3333333333,253827.083333333,5526.25,0,0.67455809051887,0.597179932333565,0.693330233744858,2.24115656666203,2.75273646820545,2.11316436858249,484.5,386,502.916666666666,"ETR"
2020,"tuftandneedle.com","Home Improvement and Cleaning Products Retailer",863007.583333333,244936.833333333,618070.75,0.280605444977264,0.719394555022736,485841,102274.416666666,78340.5833333333,170995.166666666,25556.5833333333,0,0.608392991432642,0.367459179848328,0.702530828567444,2.20265116445833,3.06540940539321,1.85796925279542,441.75,323.833333333333,486.916666666666,"HICPR"
2020,"touchofclass.com","Home Improvement and Cleaning Products Retailer",860267.166666666,140646.5,719620.666666666,0.159795826574261,0.840204173425738,510270.583333333,143787.166666666,108246,86343.4166666666,11620.25,0,0.619174794704757,0.467666474801769,0.649097602016425,4.18593369493146,8.05404803734087,3.36605077140568,584.083333333333,687.333333333333,559,"HICPR"
2020,"purchasingpower.com","Electronics and Technology Retailer",857164.666666666,172854.25,684310.416666666,0.197471889905965,0.802528110094034,630828.833333333,37480.4166666666,37749,133957.833333333,17148.4166666666,0,0.286127142932547,0.18449010697311,0.307729082092244,9.54260327983285,15.4096050627121,8.26501014539594,745.25,891.166666666666,710.75,"ETR"
2020,"shoemall.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",853778.833333333,113454.916666666,740323.916666666,0.127536714094366,0.872463285905633,561917.75,102554.75,108095.083333333,76444.25,4766.83333333333,0,0.548855608749097,0.302572767568723,0.581506420953175,3.99037238284807,5.68165825115149,3.72485909379539,501.25,378.166666666666,514.5,"CSJWAR"
2020,"cellularoutfitter.com","Electronics and Technology Retailer",848469.75,87337.5,761132.25,0.101350755909201,0.898649244090798,588121.833333333,106046.25,69233.5833333333,78816.25,6251.66666666666,0,0.479866752274262,0.355615620087096,0.493934142722825,4.16752993666265,4.94141682708911,4.08757494331889,487.25,369.166666666666,500.666666666666,"ETR"
2020,"en-us.sennheiser.com","Electronics and Technology Retailer",842949.083333333,551167.583333333,291781.5,0.654959244119119,0.34504075588088,232024.25,53653.6666666666,54474.0833333333,486205.083333333,21598,0,0.481809329740286,0.428074968360684,0.585374404118357,3.18879831979712,3.43131303297383,2.71375560607117,312.25,203.833333333333,535.5,"ETR"
2020,"alphabroder.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",842447.083333333,618995.583333333,223451.5,0.735336530715426,0.264663469284573,687682.083333333,0,25026.3333333333,126253.083333333,3485.5,0,0.210652119652346,0.13414451379256,0.426282904842885,9.84794786792034,11.2951218668239,5.83679607242318,795.083333333333,874.583333333333,566.25,"CSJWAR"
2020,"fullsource.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",830509.833333333,186262.333333333,644247.5,0.225401911774512,0.774598088225488,540826.416666666,153349.333333333,33073.9166666666,99386,3874.41666666666,0,0.554885005499428,0.383234534726576,0.607602457787953,3.05051369019961,4.35931798371467,2.6341351164629,386.25,334.416666666666,403.916666666666,"CSJWAR"
2020,"jamesavery.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",823980.75,154378.083333333,669602.666666666,0.184628584383249,0.81537141561675,579377.083333333,59551.25,14478,164474.25,6100.25,0,0.451503148147086,0.446075982338536,0.453293352586576,4.16995077062759,4.15333289008355,4.13553226908851,498.666666666666,381.75,522.25,"CSJWAR"
2020,"radioshack.com","Electronics and Technology Retailer",822143.416666666,247604.916666666,574538.5,0.301548358289331,0.698451641710668,385989.916666666,63993.75,64850.9166666666,294020.666666666,13288.4166666666,0,0.518190987511746,0.393294850330959,0.572409552458825,2.77208943463868,3.27716164861782,2.56031580925305,295.333333333333,196.75,337.416666666666,"ETR"
2020,"yamibuy.com","Foods,Beverages and Groceries Retailer",819645.916666666,663723.833333333,155922.083333333,0.807137377371471,0.192862622628528,459996.5,66931.0833333333,74588.6666666666,208924.833333333,9204.91666666666,0,0.2570777737645,0.196187385730575,0.545752227130297,9.9263978723679,11.067761847254,4.77720338229873,674.583333333333,678.083333333333,613.333333333333,"FBGR"
2020,"fragrantjewels.com","Arts, Crafts and Fabric Retailers",818888.416666666,41786.5833333333,777101.833333333,0.0516615235850713,0.948338476414928,578829.083333333,22126.5,18929.6666666666,171785.916666666,27217.0833333333,0,0.491728963428402,0.341506508451561,0.500771654700611,4.0273389385283,4.7243405158369,3.99295817159904,439,262,448.25,"ACFR"
2020,"casetify.com","Electronics and Technology Retailer",817616.833333333,571538.083333333,246078.75,0.697033168364658,0.302966831635341,303845.916666666,85364.4166666666,77006.9166666666,303075.916666666,48323,0,0.342070892344939,0.271770882648424,0.504886145158368,6.17782184485695,7.3449732647598,3.41170895310979,402.5,447.75,298.083333333333,"ETR"
2020,"myvaporstore.com","Cigarette & Vape Prodcuts Retailer",814939.25,199899,615040.25,0.240313033137132,0.759686966862867,499718.666666666,0,21563.5833333333,289206.166666666,4450.75,0,0.444050080989781,0.249729744533316,0.505670581985333,6.49697962563015,11.2627171051658,5.0047527215826,630.583333333333,532.916666666666,665.333333333333,"CVPR"
2020,"betterworldbooks.com","Media, Education and Entertainment Products Retailer",814368.666666666,359637.833333333,454730.833333333,0.43792030064017,0.562079699359829,465964.75,29938,77873,229386.583333333,11206.4166666666,0,0.361876295973817,0.289992267676948,0.418231050597029,9.98000715210422,8.97922522038815,10.6147697731823,503.916666666666,526.833333333333,475.583333333333,"MEEPR"
2020,"gaiam.com","Fitness & Sports Products and Services Retailer",811084.666666666,247782.583333333,563302.083333333,0.304668229099554,0.695331770900445,413137.75,13946.9166666666,48544.75,327071.166666666,8384.25,0,0.693640561347395,0.458923851623622,0.79573005906825,2.26240600179451,3.71772895795084,1.63870299654576,363.416666666666,277.166666666666,403.083333333333,"FSPSR"
2020,"bassettfurniture.com","Home Improvement and Cleaning Products Retailer",810878.666666666,280959.5,529919.166666666,0.345263792172014,0.654736207827985,406333.5,46969.5,50518.0833333333,292192.833333333,14864.5833333333,0,0.411901044766389,0.257307706879076,0.495598935844336,3.7650128197179,4.66001584915196,3.25141104561179,294.5,301.75,290.083333333333,"HICPR"
2020,"discountdance.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",803503.583333333,245195.75,558307.833333333,0.302620403702252,0.697379596297747,499728.333333333,115562,29708.6666666666,142644.333333333,15860.25,0,0.372940739774139,0.175815386818784,0.456601946976105,7.64565221570972,12.1174507925145,5.75504974393076,589.25,580.5,590.166666666666,"CSJWAR"
2020,"doitbest.com","General",803255.25,191132.75,612122.5,0.237068934439716,0.762931065560283,428857.333333333,36236.5,81407.3333333333,250457.25,6296.5,0,0.460130855336663,0.280633215981654,0.515703507813982,3.37875570899553,5.00479297637524,2.8502109364103,298.75,279.333333333333,303.083333333333,"G"
2020,"lesliespool.com","Weapons, Industrial Tools and Equipment Retailer",797633.75,324176.083333333,473457.666666666,0.386030105984342,0.613969894015657,434825.25,48275.5833333333,21713.4166666666,289614.333333333,3205,0,0.472404979045894,0.330837957307061,0.56038671113122,3.43870001983302,4.31991075764443,2.88903588290759,408.333333333333,412.916666666666,413.666666666666,"WITER"
2020,"herroom.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",797482.75,187047.916666666,610434.833333333,0.236945675431413,0.763054324568586,468176,65696.1666666666,38007,215179.416666666,10423.8333333333,0,0.467964304295412,0.326518332862577,0.515829811621387,4.85504089206117,5.75076581144158,4.61400210579368,555.25,528.833333333333,566.666666666666,"CSJWAR"
2020,"vapewild.com","Cigarette & Vape Prodcuts Retailer",796043.666666666,129228.333333333,666815.333333333,0.14718976614874,0.85281023385126,514953.166666666,0,24638.9166666666,248082.75,8369,0,0.403682449823192,0.358174255004028,0.416357704950829,5.35487005392563,5.88915148796407,5.2126607005485,510.75,240.666666666666,553.583333333333,"CVPR"
2020,"awaytravel.com","Bags and Suitcases Retailer",795675.416666666,420564.333333333,375111.083333333,0.497313080684174,0.502686919315825,395411.75,113370.833333333,67260.0833333333,190200.083333333,29432.8333333333,0,0.507800064036364,0.331629553364326,0.681021305884439,3.47590092669283,4.95513072257476,1.9637808446083,384.166666666666,315.75,441.666666666666,"BSR"
2020,"lancasterarchery.com","Weapons, Industrial Tools and Equipment Retailer",787960.416666666,181761.083333333,606199.333333333,0.228706002780419,0.77129399721958,431053.666666666,20299.75,14559.0833333333,312997.333333333,9050.41666666666,0,0.448247280218707,0.355889089140829,0.476337907892407,4.42826246218007,5.69113111501505,4.02923890477742,629.666666666666,683.25,610,"WITER"
2020,"drjays.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",784516.416666666,206789.916666666,577726.5,0.256547695752441,0.743452304247558,579620.5,68073.1666666666,20187.0833333333,105746.916666666,10889.0833333333,0,0.315668952004803,0.183349377772763,0.36535274811109,18.2173232512362,37.9027177805407,8.76655701751869,1032.41666666666,1911,619.166666666666,"CSJWAR"
2020,"fullcompass.com","Electronics and Technology Retailer",783261.333333333,404699.416666666,378561.916666666,0.516058345955608,0.483941654044391,385573,109301.666666666,47338.6666666666,224918.416666666,16129.75,0,0.567705638346169,0.445377202004392,0.694021228511887,2.98168063109068,3.84091822835259,2.08066479247741,411.75,412.666666666666,406.583333333333,"ETR"
2020,"crownandcaliber.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",782802.666666666,164384.916666666,618417.75,0.211555226159802,0.788444773840197,421336.916666666,46256,143339.5,159257.833333333,12612.0833333333,0,0.522500884364008,0.529472327021735,0.524906559159253,3.36264879472324,3.29251771045719,3.34915381169612,393.083333333333,195,445.916666666666,"CSJWAR"
2020,"allsaints.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",782626.833333333,444834.5,337792.333333333,0.565553228161312,0.434446771838687,421418.583333333,70413.25,65537.9166666666,187070,38187,0,0.339095164388586,0.221315319145509,0.491730018598216,5.5686935457192,6.45832071750155,4.37849116373485,391.5,443.5,317.666666666666,"CSJWAR"
2020,"citizenwatch.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",779519.333333333,154406.75,625112.583333333,0.197576993906726,0.802423006093273,447181.75,88701.25,37993.3333333333,198460.666666666,7182.41666666666,0,0.479836669915649,0.373485802112444,0.505830537027127,3.91690921316296,4.88586397086312,3.68286279793018,481.333333333333,354.916666666666,513,"CSJWAR"
2020,"lakeshorelearning.com","Gifts and Toys Retailer",768673.833333333,264656.416666666,504017.416666666,0.343969957475225,0.656030042524774,408009.333333333,96089.8333333333,31823.1666666666,216137.166666666,16614.1666666666,0,0.523765315556508,0.374755951570814,0.600982516191852,3.24100718749738,5.40909184859506,2.11546214726701,512.25,543.333333333333,496.25,"GTR"
2020,"providentmetals.com","Metal Products Retailer",768587.916666666,242856.416666666,525731.5,0.313298792887453,0.686701207112546,562327.5,14463.0833333333,33492.75,150811.583333333,7492.5,0,0.475563336746462,0.332148340665277,0.537862054656699,3.83743153557414,5.26463863110739,3.18768513808645,576,677.083333333333,522.166666666666,"MPR"
2020,"longislandwatch.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",766191.666666666,161331,604860.666666666,0.210083715584051,0.789916284415948,465674.25,49565.5833333333,38751.0833333333,171169,41031.9166666666,0,0.53216287001991,0.433416498394745,0.557707227576517,3.78384809609085,4.48990298825012,3.5970329162494,574.5,399.75,619.416666666666,"CSJWAR"
2020,"campsaver.com","Outdoor Recreation Merchandise Retailer",765694.5,234961.833333333,530732.666666666,0.305237226981386,0.694762773018613,398464.416666666,80382.75,107912.75,174156.75,4777.58333333333,0,0.598098971761118,0.439645104928174,0.669595750388727,3.40439914494019,4.70383646216814,2.82054547118542,473.666666666666,392.5,513.25,"ORMR"
2020,"klwines.com","Foods,Beverages and Groceries Retailer",760576.25,388398.916666666,372177.333333333,0.509412577692534,0.490587422307465,409914.416666666,8963.16666666666,49323.9166666666,277691.583333333,14683.3333333333,0,0.499007157392169,0.474828310122472,0.521129834991299,6.32078889269254,8.36308060060806,4.10154265263301,944,1042.33333333333,780.5,"FBGR"
2020,"ninewest.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",754108.416666666,92681,661427.416666666,0.121076334531557,0.878923665468442,511299.083333333,35781.5833333333,69589.25,125072.416666666,12365.9166666666,0,0.318166147704222,0.225393919306505,0.330042867791795,4.71611084019028,7.39600068236144,4.35555765743458,333.666666666666,364.583333333333,327.083333333333,"CSJWAR"
2020,"eero.com","Electronics and Technology Retailer",751108.833333333,352133.333333333,398975.5,0.460944614831889,0.53905538516811,299136.75,50211.1666666666,48844.5833333333,344068.083333333,8848.33333333333,0,0.663369209072733,0.594789644050363,0.722330006675861,1.89194351362467,2.17633396737832,1.6470898203782,409,284.083333333333,516.333333333333,"ETR"
2020,"canadiantire.ca","General",743836.25,298650.583333333,445185.666666666,0.388358350487082,0.611641649512917,366178.833333333,31690.8333333333,38231.25,300199.25,7536.33333333333,0,0.459607343139719,0.381946476225902,0.509798797195911,3.7743671364393,4.65405136466056,3.22018266217445,458,444.666666666666,462.166666666666,"G"
